label,text
3,Kamu bilang Gue Bangsat?..\nMatamu Ambleg kuwi..\nOtaknya dipake..\nBaca pelan lalu ditafsirkan Maksud Gue Apa..\nNdasmu Amoh Kuwi mbangsat\xc1\xb1 ne wong liyo \nKaton Goblok mu..\nDurung Pinter Medsosan Ngablak ndisiti.. URL
3,KAMU DASAR BAJINGAN...GAK BISA DIPERCAYA OMONGANNYA...'
2,kartu axis kaya kunyuk!!'
3,Keciduk juga ni Kunyuk...\nProses hukum aja....kagak usah pake Matre... URL
2,kereta bandara tuh tai bgt ga si GANGGU JADWAL krl'
3,Knpsih ni dosen tiap adzan gapernah break dulu gitu?! Nyerocos mulu kunyuk'
5,"Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa1 islam, apa1 islam. Giliran mesum apa itu islam? Berbuat onar itu islam? Mau ganti Pancasila itu islam? Bajingan!!'"
5,"Aduhhh bencong USER, nyerang apa cong ? Gak kebalik? Rumpi deh lonte lanang ini.. dapur apa cong? Yg jelas dong.. jd banci jangan separo1.. kalah sama anaknya duda yg jd designer di LN lo.. \xf0\x9f\x98\x81\xf0\x9f\xa4\xaa\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe1\x80\x8d\xe1\x99\x80\xef\xb8\x8f\xf0\x9f\x91\x85\xf0\x9f\x91\x85'"
5,"Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi, jangan sedih ya cong.. lo Google deh kafir banci kayak lo..'"
5,pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 25T bajingan taik asu maling sejati gawe indonesia rusak \xe1\x98\xba\xef\xb8\x8f'
5,ketok goblok e ancen bencong ngalam iki \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'
3,Kemaren beli babi namanya fadil'
3,"Prabowo pengecut menuduh elit goblok dan maling secara serampangan ! Klo jantan dia hrs menyebut nama orangnya, klo tdk berani berarti banci ! kemungkinan yg dia maksud semua ketum partai lawan politiknya.....hahaha salam 1 periode.'"
5,Gw sejak akil baliq 07 tahun Islam.\nDiperlakukan tidak adil. Gw bilang pernah. Bacot elo pernah bikin gak adil umat Islam.'
3,"Yg makar omonganmu zon suka adu domba dan bawa nama islam ,agama pegangan hidup seseorang jgn sok suci kamu zon lambemu ndoweh banyak bacot'"
5,takbir wan sambil lempar bom alohmubarbar mayat ayat quran timteng bikin muslim radicals tolol tanpa otak.'
5,Hauahahaha muke banci kecoa kafir z\xf0\x9f\x98\x81\xf0\x9f\xa4\xa2'
5,HUAHAHAHA KAFIR PLONGA PLONGO NIH.. MUKE BANCI SALON \xf0\x9f\x98\x81\xf0\x9f\xa4\xa2\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL
5, Knp gak Selamat Natal aja sekalian ? \xf0\x9f\xa4\x97 hehe...dasar si mimin bolot ! \xf0\x9f\x98\x9d'
5,"Luh anak monyet ,sllu bawa1 agama ,kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitannya makar 101.'"
2,"Partai elu plus konco1 lu bisanya cuma bikin MALU Indonesia aja min, mbok ya kalo goblok itu jgn kebangetan to min...'"
2,"PARTAI TOLOL, INDONESIA BELUM ADA THN SEGITU, DAN PEMIMPIMNYA KAFIR YA, CATET!!!'"
2,"Gerombolan pks masih bisa booking pecun di hotel travel, fashion hotel dan area sekitar gunung sahari plus mabes dan sekitarnya. Aleksis mah cuma tumbal buat pencitraan sisanya di amankan sama wan abud'"
5,"Woiii GOBLOG, kalo Produk Kafir Anjing macam lu gak boleh dipake Muslim, ngapain dipromosikan ke negara muslim. TOLOL nih orang. Kebanyakan nelen Sperma Cebong lu ya. Muka tampang copet banyak bacot lu. Amplas dulu gih muka pake parutan, biar gantengan dikit kayak Babi'"
2,"Statistik lu gembel. PKS itu partai gurem, kursinya cuma secuil di pemerintahan, pantes sedikit koruptornya.\n\nTapi kalo di persentasikan, ya jumlahnya sama aja.'"
5,#DaruratDuniaPeradilanIndonesia ..pengadilan negeti pun jadi tempat ajang kebencian SARA.. itu si terdakwa seiman hakim atau bukan. jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pake duit pengadilan indonesia brengsek \xf0\x9f\x98\x81\xf0\x9f\x98\x81'
3, Kan hebat Ahok bisa memaafkan bini slm 7 thn bukan spt yg ono kabur krn ketauan menalukan ngaku ulama kok kelakuan bejad'
5,ORANG IDIOT BERKOPIAH ...'
3,"Iya betul. Gubernur sebelumnya kan cuman bisa cari sensasi yang bikin cebong girang seperti ngomong ""tai"" , ""anjing"" , nenek dibentak-bentak'"
3,Kampungan adrian nptl'
2,Karena partaimu pdip itu bajingan'
3,"Kenapa pak prabowo suka kampanye negatif, kampungan dan menggelikan?'"
2,partai kunyuk'
3,Yg sengsara kan si rais obral bacot mulu ga laku laku'
2,Taruna itu mah...am perek..'
3,Primata ngga tau diri eh embrio cebong elo ma keluarga lo kalo ada surat1nya lengkap gw bayarin!eh tolol hidup itu jngan cuma mikirin diri sendiri liat sekitar goblog ! Dungu!!!'
3,"Bacot apanya, gue ngulang perkataan gue gegara lu budek'"
3,"Iya betul si vivin tai !!! Dasar pelakor,,,ngaku"" alexa alda drpd rico bajingan lo neraka'"
5,Eh bencong gak usah fitnah fitnah luh ya'
3,"Kemarin ahok nyebut bangsat,emang ada orangnya yg kelakuannya ngisep darah rakyat.\n\nSekarang yg disebut goblog,,ditanya siapa orangnya malah cuma nuduh1 aja'"
3,Huehue si mahfud md udah ngikutin Geng si wowok dan oposisi tolol'
2,Yang perek kan ibu lo.. gimana sih.. pasti sdh dool ya'
3,Arseto itu monyet ngak tahu adab dan moral'
5,Tolol sekali anda ini? Ngaji dimana kau ini kl agama islam sprti itu? Ketahuan ini orang ngajinya sm orang ngk jelas ini?'
5,"Lebih baik d jajah china dr pada di jajah arab... Kebanyakn aturan.... Kl g jual aja negaranya sm AS biar yg banyak bacot lansung di tebas... Jangan sok suci, jangan munafik jd orang koar1 dank bisanya...'"
5,Dasar bencong.....!!!'
3,Arseto..ini kunyuk yg sedang cari panggung...'
3,"Wkwkwk.. Si mantan ustad, di ILC keliat goblok masih ga sadar didumay..,sakit perut gw liat nya'"
3,Gak aneh. Katakita adminnya si Ade Armando. Jadi gak heran bikin meme tolol macam ini.'
2,DPR DPRD jancok asu aanjing babi kontol jembut bajingan bangsat tempek gendeng taeeekkk banci'
4,"Mental itu selalu minta mobil rantis, minta dikawal polisi,. \n\nSayang banget tuh bis ga dilempar molotov ye, kayak di jl gatsu.\n\nmental itu bikin nazar nikah sama monyet ? Terus ? \n\nMental itu ngerusak stadion gbk? Aset negara, \n\nTerus ada yg dapet proyekan dari kementrian, lol'"
5,"Kalau Khalifah bagaimana Prof. ? \nKan sudah sunatullah pastinya ? \nTuhan tidak menunjuk malaikat maka dari itu ada yang iri hati dan nggak setuju, kemudian dinamakan Iblis. \nTugas manusia sbg Khalifatullah untuk mengambil Hikmah (kebijaksanaan) dari keduanya. \n\n\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'"
5,Dasar muka tai babi loh mau tenar agama di bawa1.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina1 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari orang ini buat kasih pelajaran...!!! #BelaIslam*'
5,"Kya bersih suci sendiri aja kamu TOLOL....trs,kmu yg teriak\xc1\xb1 muslim....udh berbuat apa utk sdra muslim mu????klo mkn aja msh NGEMIS,g usah kopar kapirin org....benci boleh GOBLOK JGN!!!USER'"
3,"Woy,itu semua sudah di proses aparat.ngapain harus ribut.kalo ahok memang perlu di ributin karna tidak di proses..goblog di pupuk'"
5,yeuh mentalita sunda sib...g club g pendukung kunyuk kabeh...\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 URL
5,"Duhhh banci medsos muridnya napi 1 kali di bui ini ya, rumpi Bgtxx kayak junjungannya.. jelas jelas itu elo cong.. jd bencong mbok ya beradab dikit jangan kayak residivis gitu. Mentang1 punya guru mantan residivis 1 kali di bui.. rumpi bgt'"
3,"Nih terakhir aku tanya lagi: Itu utang era Jokowi semua, bencong? Pasti mingkem lagi... si gembel warnet.... banci kaleng... \xf0\x9f\x98\x81\xf0\x9f\xa4\xa2\xf0\x9f\x98\x81\xf0\x9f\xa4\xa2'"
3,Tai sih fadlizone'
5,jahudi bangke minta sama jerman sana tempat ibadah'
3,Si brengsek ahok ini ternyata pengecut.....takut dimasukkin lapas.'
3,Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia'
5,Logisnya ya memang pesanan atau memang ahoker blm bs mup on lah. Emang warga dki bego'
3,Soeharto Dalang Segala Bencong hehe'
5,"Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'"
5,Saya NTB tp saya bangun jalan di Papua bertahun-tahun!!\nSaya bicara krn faktanya tdk spt bualan si . \nDi beberapa tempat mmg susah mndirikan Masjid...tp bebas ibadah di Koramil atw Pos Brimob! Tp kalau dikatakan org Papua mandi pakai minyak babi itu bohong bssar!!'
5,emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong??\nelo udah bencong otak idiot pula ....hina banget idup lo ya cong'
5,iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku1 asli'
5,"jiahahahhh si bencong idiot galau apa ngeper neh ketauan sering nyebarin berita fitnah .......maklum sih gw sama bencong turunan gerwani spt elo itu cong,gak fitnah gak makan kan .sama spt kerjaan lo yg suka mangkal di emperan ....hihihihihihi'"
5,BENCONG TREAK BENCONG'
5,Jilbab tapi akhlak bagai pecun\nCuihhh!!!'
5,Bencong jam segini lagi ganti daleman.'
5,BAPA GOBLOG BGT DIANCUK PICEK KONYOL YANG ANJING JIANCUK ANCUK PICEK SEKARAT DIAMPUT TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
5,KRISTUS ANJING ASU JIAMPUT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
2,"Yaaelah chat aja loe urusin,, noh yg dah keliatan mesum anggotaDPR pd mingkem,, yg nyata selingkuh 7th kalian pura1 budek,,, #bong100 gk nyampe otaknya...'"
5,"Karna cebong bukan ahli bully, yg ahli bully itu gerombolan kampret panik yg sampai skrg blm menemukan sosok yg pas pengganti jokowi.\nItu artinya jokowi wajib 1 periode.'"
5,Pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasi!\nMereka menghalalkan segala cara utk membalas sakit hati nya !!\nDasar pengecut tu jongos1 mulut jamban !\nKlw ini terus menerus terjadi malah gak sampe 1020 sept yg disampaikn pak prabowo'
5,Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..'
5,{mu} ngapa gue ngikutin beritanya bencong-bencong itu yaelah'
5,Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!'
3,Ahok versi Pakpahan .. Trims kepada semua pihak yg udah ciduk bajingan ini URL
5,aku sendiri akui Jesus Kristus tapi aku tidak suka caranya . Bikin org banyak yg percaya padanya hidup miskin dan menderita . Hmm brengsek. Tuhan'
3,"Apalagi si Ruben idih banget dah, kemaren kemarwn blg ke Nikita gausa ladenin orang sarap. Sekarang gaada Nikita belain Lucinta yeuh dasar pantat wajan'"
3,"aq paham skrg knp pemerintah pusat terkesan spt membiarkan ASU dgn segala progran1 bego progresifnya, taunya yaa biar masyarakat bisa nilai sendiri n pasti program1 itu ancur1 sendiri kok, ya namanya juga ASU, emang bisa apa selain pose elang ngepet.. URL"
3,"Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak URL"
3,"Bencong macem Ivan lo percaya...hadeuhh kaka ny jd pelakor aja bangga ... yaiyalah dia blg idup gosah jujur1 amat, dese hobi boboin lekong mulu saban ke bali'"
3,Berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang-orangan sawah lalu ditaruh di laut. Sia-sia! Pecun...dang brengsek itu harusnya dijemput paksa! Kecuali polisi memang takut pada pengikutnya.'
3,"Betul tul tul, krn dia tuh sbnrnya sudah dilupakan rakyat, jd cari sensasi. Kasian banget RT USER: Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\nKritik tdk ada konsep. Kritik tdk terarah.'"
5,"Block aja lah si bencong asu \xf0\x9f\x98\x81\nKalo cuma main upload screenshot mah gue juga bisa bencong tolol! :v\nLaki itu ketemu dan adu jotos,, bukannya malah nyinyir dan upload screenshotan! :v\nDasar bencong kontol! \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'"
3,"Entah kenapa gue jijik liat wakil rakyat di DPR, apalagi si fadil zonk. #efekbacaberita Mantan koruptor boleh nyaleg... gembel, ntar korupsi tiada akhir.'"
5,"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'"
2,siapa lagi yanganggup berbuateperti ini kalau bukan pki buat temen aktivis 2019gantipresiden tetap ting
3,ada yang nepok bokong gue buset dah gue kaget dong gue nengok ke belakang yang cowok cowok lagi pada hormat gu
5,nanti kalo dibuka bantuan internasional ada isu kristenisasi yg dituduh jokowi lagiudah jangan politisasi bencana
4,kenapa ya gw pgen sumpahin para penjarah penjarah di palu itu biar kena musibah harusnya sgera sadar tuhan sudah
3,bangcad kamu mbak mau ta tak doain olshop mu bangkrut
3,apa yang cannot brain oh lupa lelaki melayu suka mengharapkan isteri buat semua kerja rumah dan la
2,kawan2 jangan hiraukan oleh pasukan golput yg cuitanya memojokan pasangan capres amp cawapres jokowi amp hk ma'ruf ami
2,musuh jokowi akan tetap serang jokowi siapapun cawapresnya dan akan tetap dukung siapapun lawan jokowi kalo gak m
3,ternyata para pembela kebijakan pak ck tidak mengerti bahasa indonesia mungkin mereka dari planet namex
5,buat dai yguka umbar kebencian kita lari dari tv yg isinya kotoran pergi ke majelis yg kita dapet kotoran dibawah ke maje
4,kamu yang bejat langsung jawab ya allah
2,pendukung bosan bingung presiden jokowi begitu cepat krja nya kemaren minggu pagi diolo jogja langsung palu b
3,kamu goblog
5,ngamar kan manjaan ngusel2 hihh kamu yang mesum nihh
3,gak sekalian bencana itu salah nomer 1 atau nomer 2
5,klang is so hambar tak tahu nak buat maksiat kat mana
3,hidup cuma digunakan untuk mengumbar kebencian apa presiden
3,hindari politisasi gempaulteng prabowo pilih galang dana kalau kita datang berkunjung yang ini bisa merepotkan
3,tidak sekali kali bahkan kamu tidak memuliakan anak yatim qs al fajr 89 17 nauzubillah
4,kalo kamu percaya tuhan ngapain kamu percaya sama peramal toh tuhan yang ngatur semuanya tapi klo emg
3,perilaku barbarnya uda meresap ke otak dan mengendap di dna terdalan miris gueee
4,maksudnya kl lapar haus panik org boleh menjarah haram pak hukumnya itu nyolong babi dlm keadaan darurat bole
5,kalau tak suka seseorang tak perlu ajak orang lain benci dia juga nabi ajarkan kita sebarkan bahagia bukan kebencian
3,nda fitnah ya wleekkk emang kan bulu ketek kamu basah ewhh
2,DI NEGERI INI KITA ADALAH MONYET YANG HIDUP DI TERALIH BESI at
3,Kalau kamu islam salat dan minta solusi sama Allah Bukan nanya di menfess
3,Wahai yg katanya titisan Allah Negara ini sdg tdk baik2 saja buatlahtatement berkualitas satukan Bangsa ini laya
3,<USERNAME> TOLOL!! Gak ada hubungan nya keguguran dgn pake hijab syar'i yg lo bilang bayi nya kepanasan didalem gak ada hubungan nya woyyyy!! Otak sama jempol lo gak singkron sih ya jadinya asal nulis komentar!
3,Kmrn termewek2 skr lengket lg duhhh kok labil bgt sih mbak kya abege ajah ato yg kmrn cari sensasi biar top markotoppp ertong gk berkualitas
3,"Intinya kalau kesel dengan ATT nya, gausah ke anaknya juga. Kasian buat perkembangan psikis anak kedepannya. Itu orang bener bener tolol, skrg seandainya dia punya anak, terus anaknya dikatain sama orang yang benci sama dia, gimana perasaan dia ? Benci sama seseorang boleh, tapi harus tau batesnya ?? toh namanya manusia, gaakan semua jadi penyuka, pasti ada haters ??"
3,"Pantesan di tinggalin laki, ya lakinya juga mikir kali kalau perempuannya kayagni. Ngurus diri aja dia gak becus gimana ngurus anak, mending anak sama bapake nya aja bener didiknya"
3,"Yg jd masalah disini adalah 1. mereka ciuman dpn org bnyk yg SEHARUSNYA sih punya rasa MALU, kecuali mgkn lg mabok jd gak ada rasa malu. 2. Mereka berteman?? Helooow sebuah pertemanan tdk akan melibatkan ciuman BIBIR, coba aja kalian bayangin, sanggup gak ciuman bibir ma TEMAN? pasti lbh dr teman lah itu. Dasar Kelakuan Kids jaman now yg emg bego, bukan krn kebanyakan micin lho yah ??"
3,"Dlu inul goyang ngebor baju ketat dcekal. Hrs ny ni jg dg sgja goyang dada mulu, suara ga sbrpa. Mrsk moral ank muda yg nnton bawaannya nafsu aja nanti ????"
3,S lonte ini bkn sensasi ngjak ribut org mulu sampah
3,Walaupun Oplas ATAU dipermak sekalipun tetep jelek. POKOKNYA MUKANYA TEGANG KEK BANCI. UDAH SEKIAN??
3,Cowok macam anjing cuihhh... Orang kaya tidak akan pernah berkoar gua orang yang ping kaya sedunia...karena semua orang juga tau klo dia orang kaya... Orang kaya malahn berperilaku sebagai mana orang sederhana buat apa memamerkan kekayaan di dunia di akhirat mampus lu harta kagak akan di bawa mati yang pants di buang ke laut itu lu orang yang paling anehhh
3,"RATU PELAKOR SEJAGAT RAYA, DIMANA2 LONTE YA GAK PUNYA MALU. YG NGERASA LONTE DISINI TOLONG PUNYA MALU DIKIT"
3,"Ah manda mah gatel, ga bisa liyat cowo dikit lgsg disosor.. Begok aje yg mau ama manda . kegatelan jadi cewe"
3,"Si amanda mukanya ke tante"" umur baru berapa tp muka boros banget .... dasar cabe . Jujur gua mah kgk suka ama ni haltis"
3,"Biasalah kalo pelakor banyak yang lbh ancur mukanya dari istri sah.. barang bagus pasti cepat laku, karena pelakor jelek nggak laku makanya ngembat laki orang.. ya udah sama2 GATEL kok.. cocok wes.. <USERNAME>"
3,"lama2 ilfil deh sm ni ertong. caption/ig story nya ngomongin org mlu, org kan jd ambigu nilai si a si b si c. udah gt kaya paling di zholimi, salahinnya depan lawan dong jgn ngmg di status ah. kata nya dewasa ??"
3,"Najis..,apalagi d philipine biasa bgt kali,d sana aj bangga..jd perusak moral ko bangga..najis banget liatnya.ckp d sini aj komen ny,dia pngn ngetop lwt nitezerrre.....wkwkwk..ngarep laku"
3,"cewe yg bgni yg hrsnya gosong jd abu aja di kebakaran pabrik yg lg viral kmrn tu. bnr2 slain ga brguna, gda otak.. cm modal ngangkang trs gebet laki org trs bangga.. btw klo emg instastory nya buat nyindir sesebini tua mah. ehhh at least biar ga becus jd prewi tp becus cuii jd emak. buktinya anak nya bejibun trs smua pro ke emaknya drpd bapaknya"
3,"Hahaha..kasian ya...gak becus jadi perem...harus ngerebut laki orang dulu biar dikata ""perempuan""? Dasar perempuan tak sadar diri ente cuy."
